Technology,Year,Power_kW,Hub_m,Dia_m,X_coord,Y_coord,PS_Year,PS_Hub,PS_Dia
wind power,"2015","3050",149.00000000000,101.00000000000,4184800.68359000000,2791433.99591000010,,,
wind power,"2015","3050",149.00000000000,101.00000000000,4185197.36267000020,2791920.26203999990,,,
wind power,"2015","3050",149.00000000000,101.00000000000,4185421.18129000020,2792422.94323999990,,,
wind power,"2000","1300",69.00000000000,62.00000000000,4163055.09240000000,2796267.35919999980,,,
wind power,"2000","1300",69.00000000000,62.00000000000,4163011.73018000000,2796018.06757000000,,,
wind power,"2000","1300",69.00000000000,62.00000000000,4163086.29733000000,2795909.05259000000,,,
wind power,"2000","2500",80.00000000000,80.00000000000,4163283.82216000000,2796985.85063999980,,,
wind power,"2005","1500",90.00000000000,77.00000000000,4165138.96608999980,2800520.30048000020,,,
wind power,"2005","1500",90.00000000000,77.00000000000,4165092.77235999980,2800209.06679000010,,,
wind power,"2001","1000",66.80000000000,58.00000000000,4336074.46674000010,2876915.39546999990,,,
wind power,"2014","800",73.25000000000,53.00000000000,4339894.93699000030,2875884.71951999980,,,
wind power,"2014","2350",138.38000000000,92.00000000000,4324431.84673999990,2872111.56130000020,,,
wind power,"2014","2350",138.38000000000,92.00000000000,4324586.48407999980,2871928.57891000020,,,
wind power,"2004","600",77.65000000000,44.00000000000,4343019.22912000030,2871659.24176000010,,,
wind power,"2006","800",75.60000000000,48.00000000000,4342981.23857000000,2871660.73674000010,,,
wind power,"2006","2000",100.00000000000,92.00000000000,4342974.41892000010,2874718.85668999980,,,
wind power,"2006","2000",100.00000000000,92.00000000000,4342399.73563000000,2874754.34728999990,,,
wind power,"2006","2000",100.00000000000,92.00000000000,4342706.79466999970,2874448.43555000010,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4321090.93919000030,2851299.67590000010,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4320875.06422000010,2851010.60174999990,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4321101.94171999950,2850690.72434999980,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4321449.84704000040,2850674.16247999990,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4321452.23281000000,2851084.00009000020,,,
wind power,"2004","2000",100.00000000000,80.00000000000,4308776.66241000030,2863610.36157000020,,,
wind power,"2009","2000",98.30000000000,82.00000000000,4308880.26496000030,2863274.08148000020,,,
wind power,"2009","2000",98.30000000000,82.00000000000,4309252.09482000020,2863327.15072999990,,,
wind power,"2009","2000",98.30000000000,82.00000000000,4309159.45490000020,2863660.28459999990,,,
wind power,"2004","2000",100.00000000000,80.00000000000,4308600.07821999960,2863039.85134000010,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4336311.03034000010,2858766.97887999980,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4336885.32811000010,2858166.68164000010,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4337061.13109000030,2857766.52119000020,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4336537.59320000000,2858271.18598000010,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4336515.80155000000,2857906.59143000000,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4336154.51785000040,2858198.21066999990,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4336007.48893999960,2858428.05363000000,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4346608.12746000010,2853963.58091000000,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4346763.31300999970,2853439.75758000000,,,
wind power,"2007","2000",100.00000000000,92.00000000000,4346897.32105000040,2853742.90706000010,,,
wind power,"2000","600",77.99000000000,44.00000000000,4343982.53574999980,2857945.28340000010,,,
wind power,"2003","1000",90.00000000000,59.00000000000,4343880.38040999980,2858164.53524000010,,,
wind power,"2015","2400",140.60000000000,117.00000000000,4329878.38618000040,2851255.52990000000,,,
wind power,"2015","2400",140.60000000000,117.00000000000,4330041.80344999950,2850368.68956999990,,,
wind power,"2015","2400",140.60000000000,117.00000000000,4329850.70729000030,2850671.08687000020,,,
wind power,"2015","2400",140.60000000000,117.00000000000,4329599.39120000040,2850958.27755000020,,,
wind power,"2005","1300",68.00000000000,62.00000000000,4311090.94730999970,2761769.18581000020,,,
wind power,"2005","1300",68.00000000000,62.00000000000,4311220.81618000010,2761599.57942999990,,,
wind power,"2004","1000",70.00000000000,54.00000000000,4295979.27379000000,2864533.86708000020,,,
wind power,"2000","750",60.00000000000,48.00000000000,4288192.94668000010,2810421.65274999990,,,
wind power,"2000","750",60.00000000000,48.00000000000,4287687.20524000000,2810003.51885000010,,,
wind power,"2000","750",60.00000000000,48.00000000000,4287707.97035000010,2810213.16765000020,,,
wind power,"2000","750",60.00000000000,48.00000000000,4286127.57079999990,2810089.21394999980,,,
wind power,"2006","800",75.60000000000,48.00000000000,4285844.52517000030,2809868.05605999990,,,
wind power,"2000","750",60.00000000000,48.00000000000,4286085.02104000000,2809896.84756000010,,,
wind power,"2000","1500",85.00000000000,66.00000000000,4211509.33681999990,2790880.78388000000,,,
wind power,"2000","1500",85.00000000000,66.00000000000,4211902.72853999960,2790669.42872999980,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4194401.31395000030,2786942.55895000000,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4194441.46153999960,2786577.13767000010,,,
wind power,"2003","1500",106.75000000000,82.00000000000,4213532.25220000000,2806662.46539000000,,,
wind power,"2005","2000",105.00000000000,90.00000000000,4199553.96989000030,2785598.35703000010,,,
wind power,"2000","600",63.00000000000,44.00000000000,4215485.38025000040,2810134.43195000010,,,
wind power,"2003","600",78.00000000000,44.00000000000,4216235.31029000040,2810328.03978000020,,,
wind power,"2000","800",68.00000000000,50.00000000000,4213654.83994999990,2786244.87141000010,,,
wind power,"2000","500",65.00000000000,40.00000000000,4211194.46313000000,2790827.15250999990,,,
wind power,"2004","1500",85.00000000000,77.00000000000,4210054.54597000030,2800047.66934000000,,,
wind power,"2004","1500",85.00000000000,77.00000000000,4210195.35551000010,2799802.80644000000,,,
wind power,"2002","900",73.80000000000,52.00000000000,4210196.04483000000,2795044.44193999980,,,
wind power,"2002","900",73.80000000000,52.00000000000,4210456.52586000040,2796198.43967000020,,,
wind power,"2002","900",73.80000000000,52.00000000000,4210138.85161999990,2795483.07902000010,,,
wind power,"2002","900",73.80000000000,52.00000000000,4210090.85295999980,2795785.63585999980,,,
wind power,"2002","1800",98.00000000000,70.00000000000,4194994.69190999960,2787474.09255000020,,,
wind power,"2001","600",70.00000000000,48.00000000000,4310913.54968000020,2893829.72839999990,,,
wind power,"2001","600",70.00000000000,48.00000000000,4310623.73919000010,2894001.53517000000,,,
wind power,"2006","1500",102.47000000000,77.00000000000,4313349.49794000010,2897777.58208000010,,,
wind power,"2004","1500",108.60000000000,82.00000000000,4321119.13695999980,2910660.97142999990,,,
wind power,"2000","1000",70.00000000000,54.00000000000,4308799.47479000040,2902025.09907000000,,,
wind power,"2002","1000",70.00000000000,54.00000000000,4309207.90390999990,2902652.54868000000,,,
wind power,"2004","1500",108.60000000000,82.00000000000,4321426.52897000030,2910986.83503999980,,,
wind power,"2004","1500",108.60000000000,82.00000000000,4320482.17176999990,2910524.43294999980,,,
wind power,"2005","1500",100.00000000000,77.00000000000,4331327.62313000020,2889471.19376000020,,,
wind power,"2015","3050",149.00000000000,101.00000000000,4313012.93886000010,2897818.03611000020,,,
wind power,"2006","2000",98.20000000000,71.00000000000,4336829.47243000010,2894434.61425000010,,,
wind power,"2007","2000",80.00000000000,82.00000000000,4313876.74682999960,2896651.83470000000,,,
wind power,"2007","2000",80.00000000000,92.00000000000,4325417.38779999970,2883510.50767999980,,,
wind power,"1998","600",60.00000000000,48.00000000000,4314026.48524000030,2904710.16894999980,,,
wind power,"2002","800",70.00000000000,50.00000000000,4316624.72910000010,2905733.51103999980,,,
wind power,"2011","800",73.25000000000,53.00000000000,4324897.25119000020,2903043.63909000020,,,
wind power,"2011","800",73.25000000000,53.00000000000,4325170.76418999960,2902926.05348999980,,,
wind power,"2005","800",75.60000000000,48.00000000000,4315653.78290999960,2906134.30024999990,,,
wind power,"2001","1000",70.00000000000,46.00000000000,4311495.20902999960,2902854.13218000020,,,
wind power,"2009","2000",105.00000000000,90.00000000000,4317379.23194000030,2896841.40987000010,,,
wind power,"2009","2000",105.00000000000,90.00000000000,4317872.46592999990,2896848.88057000000,,,
wind power,"2009","2000",105.00000000000,90.00000000000,4317673.97757999970,2897118.44749000020,,,
wind power,"2015","3300",137.00000000000,126.00000000000,4305529.54542000030,2882917.58576999980,,,
wind power,"2015","3300",137.00000000000,126.00000000000,4306588.33440999970,2880834.01464999980,,,
wind power,"2015","3300",137.00000000000,126.00000000000,4306034.39950000030,2881306.25487999990,,,
wind power,"2015","3300",137.00000000000,126.00000000000,4306199.75052999980,2881706.96797000010,,,
wind power,"2015","3300",137.00000000000,126.00000000000,4306032.53918999990,2882300.05065000010,,,
wind power,"2015","3300",137.00000000000,126.00000000000,4305302.46530999990,2882387.72007999990,,,
wind power,"2015","3300",137.00000000000,126.00000000000,4305894.00107999980,2882640.81093000020,,,
wind power,"2014","3050",149.00000000000,101.00000000000,4313190.35907000020,2898072.62937999980,,,
wind power,"2001","600",78.00000000000,44.00000000000,4211491.56479999980,2776975.28822000000,,,
wind power,"2003","600",77.65000000000,44.00000000000,4184399.95611000010,2772145.21835000020,,,
wind power,"2003","600",77.65000000000,44.00000000000,4184221.25999999980,2772474.58598000000,,,
wind power,"2003","2200",98.20000000000,70.00000000000,4197366.38695000020,2783610.53482999980,,,
wind power,"2002","600",77.65000000000,44.00000000000,4184713.05164999980,2780682.34999000000,,,
wind power,"2002","30",30.00000000000,12.00000000000,4184838.78425000000,2780807.53805000010,,,
wind power,"2003","1500",90.00000000000,77.00000000000,4214987.69015999980,2753833.87094999990,,,
wind power,"2002","1500",105.00000000000,77.00000000000,4185210.06987999980,2782088.83182000000,,,
wind power,"1999","600",65.00000000000,44.00000000000,4181129.81190000010,2772108.11666999990,,,
wind power,"1999","600",65.00000000000,44.00000000000,4181183.38057000000,2772523.19020000010,,,
wind power,"1999","1800",63.00000000000,70.00000000000,4181165.53211000000,2772310.52927999990,,,
wind power,"2001","1300",69.00000000000,62.00000000000,4208979.95172000020,2776053.36750999980,,,
wind power,"2001","600",65.00000000000,44.00000000000,4209706.04994000030,2775880.39598000000,,,
wind power,"2003","2000",98.20000000000,70.00000000000,4186618.68313999990,2780884.58453000010,,,
wind power,"2003","2000",98.20000000000,70.00000000000,4186948.69309999980,2781397.76296000000,,,
wind power,"2001","1500",96.50000000000,77.00000000000,4186780.82034000010,2783586.25636000000,,,
wind power,"1995","1000",60.00000000000,54.00000000000,4272620.01647000010,2752992.80371000010,,,
wind power,"1995","1000",60.00000000000,54.00000000000,4272960.07842999980,2752675.42353999990,,,
wind power,"1995","1000",60.00000000000,54.00000000000,4272546.92631999960,2752683.92717000000,,,
wind power,"2002","850",60.00000000000,80.00000000000,4273215.45720000010,2773905.33398000010,,,
wind power,"1997","600",61.30000000000,44.00000000000,4222529.62562999970,2751512.17383999980,,,
wind power,"1997","600",61.30000000000,44.00000000000,4223418.46074000000,2751608.93158000010,,,
wind power,"1997","600",61.30000000000,44.00000000000,4223117.54712000020,2751554.08584999990,,,
wind power,"1997","600",61.30000000000,44.00000000000,4222841.14709999970,2751536.88732000020,,,
wind power,"1994","600",50.00000000000,41.00000000000,4237710.51427000020,2775556.30133999980,,,
wind power,"1994","600",50.00000000000,41.00000000000,4237637.04500999950,2775978.13218999980,,,
wind power,"1994","600",50.00000000000,41.00000000000,4237004.88176000030,2775614.88686000000,,,
wind power,"1994","600",50.00000000000,41.00000000000,4237873.72224999960,2775791.98523000020,,,
wind power,"2006","600",77.70000000000,22.00000000000,4198398.27522999980,2746042.34257999990,,,
wind power,"1999","500",65.00000000000,20.00000000000,4197232.43597000000,2747086.07988000010,,,
wind power,"1995","600",46.00000000000,43.00000000000,4257922.41985000020,2806670.03726000010,,,
wind power,"1995","600",46.00000000000,43.00000000000,4258266.01499000010,2806550.44454000010,,,
wind power,"1995","600",46.00000000000,43.00000000000,4258109.60386999980,2806449.58725999990,,,
wind power,"2003","1800",98.00000000000,70.00000000000,4162158.32505000010,2758262.21441000000,,,
wind power,"2003","1800",98.00000000000,70.00000000000,4162332.35629000000,2758108.81484000010,,,
wind power,"2004","1800",98.00000000000,70.00000000000,4164441.14845999980,2768549.10675999990,,,
wind power,"2004","1800",98.00000000000,70.00000000000,4164574.79565000020,2768742.12642000010,,,
wind power,"2004","1800",98.00000000000,70.00000000000,4164805.07757000020,2768829.82463999980,,,
wind power,"1999","750",65.00000000000,52.00000000000,4199282.16908000040,2879953.55818000020,,,
wind power,"2000","750",74.00000000000,52.00000000000,4199032.40302999970,2879902.02967000010,,,
wind power,"2003","1500",85.00000000000,77.00000000000,4198956.64829999950,2880071.05118000000,,,
wind power,"2000","500",46.00000000000,40.00000000000,4254714.90869000000,2857932.15229000010,,,
wind power,"1999","1500",66.80000000000,66.00000000000,4442214.33203999980,2790300.15796000000,,,
wind power,"2013","2300",138.40000000000,82.00000000000,4427368.13767000010,2797133.10339999990,,,
wind power,"2014","2400",140.50000000000,117.00000000000,4408804.59365999980,2803285.24655999990,,,
wind power,"2014","2400",140.50000000000,117.00000000000,4407558.17305999990,2803380.99788000020,,,
wind power,"2014","2400",140.50000000000,117.00000000000,4407977.39909000040,2802813.24352000000,,,
wind power,"2014","2400",140.50000000000,117.00000000000,4409300.85632999990,2802908.52776000000,,,
wind power,"2014","2400",140.50000000000,117.00000000000,4408145.15830000020,2803321.65659999990,,,
wind power,"2013","2000",125.00000000000,90.00000000000,4436925.71470000040,2870921.79644000020,,,
wind power,"2001","600",77.90000000000,44.00000000000,4422883.26137000040,2885617.75025000000,,,
wind power,"2001","600",77.90000000000,44.00000000000,4422947.48744000030,2885949.50896999980,,,
wind power,"2013","2400",140.50000000000,117.00000000000,4424895.09556999990,2869803.66972000010,,,
wind power,"2001","1500",98.00000000000,66.00000000000,4425676.30315000010,2869285.65279000020,,,
wind power,"2013","2350",138.40000000000,92.00000000000,4430561.83626000020,2872317.38295000000,,,
wind power,"2014","2350",138.40000000000,92.00000000000,4431047.41970000040,2872419.47145000010,,,
